,trust_code,scr_year,date,trust_name,trust_type,breach_%_type1,attendance_%_inpatient,ae_scaled,occupied_%_general,inpatient_%_casemix,staff_mix,available_general,total_doctors,nurses,deprivation_q1_q2,nurses_per_bed
2075,RK9,2022,2016-06,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,16.03862031,93.7811423,14.38043584,,56.19095034,1.228234619,852.3333333,853.1015169,1457.713899,46.07809167,17.10262689
2076,RK9,2022,2016-07,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,16.16875541,94.2025136,14.43903384,91.26891735,56.04367352,1.228225904,851.9166667,853.0924167,1458.549796,46.08920833,17.12080363
2077,RK9,2022,2016-08,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,15.73640871,94.59621003,14.4980861,,56.00009247,1.227876106,851.9166667,853.1667683,1459.146323,46.09714444,17.1278058
2078,RK9,2022,2016-09,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,15.62213564,94.96223159,14.54638782,,55.91645077,1.227185224,852.3333333,853.3245717,1459.503478,46.1019,17.12362312
2079,RK9,2022,2016-10,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,15.70981816,95.30057828,14.61391937,89.86175115,55.61867108,1.226327434,853.1666667,854.0948742,1460.287744,46.103475,17.11608999
2080,RK9,2022,2016-11,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,16.10781705,95.33231067,14.82908157,,55.4664563,1.225302736,854.8055556,855.477676,1461.499122,46.10186944,17.09744529
2081,RK9,2022,2016-12,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,16.67183003,95.05742876,14.85285389,,55.25239262,1.224111129,857.25,857.4729771,1463.137612,46.09708333,17.06780533
2082,RK9,2022,2017-01,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,17.06480332,94.47593255,14.81651404,90.63926941,55.03825663,1.222752614,860.5,860.0807774,1465.203213,46.08911667,17.02734704
2083,RK9,2022,2017-02,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,16.6872745,94.21830535,14.74095743,,54.90827653,1.221227191,863.3333333,863.3010769,1467.695925,46.09747153,17.0003389
2084,RK9,2022,2017-03,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,16.13513456,94.28454717,14.70719166,,54.8677305,1.219534859,865.75,867.1338756,1470.61575,46.12214792,16.98660987
2085,RK9,2022,2017-04,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,16.3669453,94.674658,14.8019781,91.32420091,54.61199932,1.217675619,867.75,871.5791736,1473.962685,46.16314583,16.98602922
2086,RK9,2022,2017-05,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,15.95016153,95.08607066,14.83256414,,54.35349024,1.21564947,869.0833333,876.6369708,1477.736732,46.22046528,17.00339514
2087,RK9,2022,2017-06,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,15.99217299,95.51878513,14.88207719,,54.03478384,1.213456414,869.75,882.3072673,1481.937891,46.29410625,17.03866503
2088,RK9,2022,2017-07,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,15.81887888,95.97280143,14.95293989,91.61816065,53.84602556,1.211096448,869.75,888.590063,1486.566162,46.38406875,17.09187883
2089,RK9,2022,2017-08,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,15.97043131,96.4113446,14.9917024,,53.6565337,1.208569575,869.25,895.4853579,1491.621543,46.49035278,17.1598682
2090,RK9,2022,2017-09,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,16.07561657,96.83441464,15.00987233,,53.35078673,1.205875793,868.25,902.9931521,1497.104037,46.61295833,17.24277612
2091,RK9,2022,2017-10,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,16.53706794,97.24201155,15.04621218,91.29411765,53.13178163,1.204411483,866.75,909.6751926,1502.521889,46.75188542,17.33512419
2092,RK9,2022,2017-11,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,16.79930162,97.63168555,15.04348669,,52.85091181,1.204176646,865.3055556,915.5314794,1507.8751,46.90713403,17.42592649
2093,RK9,2022,2017-12,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,17.89614412,98.00343664,15.12070887,,52.48766211,1.20517128,863.9166667,920.5620125,1513.163671,47.07870417,17.51515776
2094,RK9,2022,2018-01,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,18.3767755,98.35726482,15.15462606,91.04651163,52.28909737,1.207395387,862.5833333,924.7667919,1518.3876,47.26659583,17.60279316
2095,RK9,2022,2018-02,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,19.99990129,98.5733086,15.17612714,,51.94677662,1.210848966,861.8055556,928.1458177,1523.546889,47.45549653,17.67854569
2096,RK9,2022,2018-03,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,21.64670947,98.65156796,15.16961625,,51.56726624,1.215532017,861.5833333,930.6990898,1528.641536,47.64540625,17.74223661
2097,RK9,2022,2018-04,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,22.57947064,98.59204292,15.16583085,94.77272727,51.34151297,1.221444541,861.9166667,932.4266082,1533.671543,47.836325,17.79373346
2098,RK9,2022,2018-05,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,22.98944444,98.64323322,15.20822734,,51.19387442,1.228586536,861.7777778,933.3283729,1538.636908,48.02825278,17.8542189
2099,RK9,2022,2018-06,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,23.06577891,98.80513888,15.24396153,,51.07195979,1.236958004,861.1666667,933.404384,1543.537633,48.22118958,17.92379678
2100,RK9,2022,2018-07,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,23.58292849,99.07775988,15.26515977,93.38061466,50.88725211,1.246558944,860.0833333,932.6546413,1548.373717,48.41513542,18.0026011
2101,RK9,2022,2018-08,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,24.75828159,99.27668825,15.27515323,,50.64893011,1.257389356,859.2222222,931.079145,1553.145159,48.61009028,18.07617539
2102,RK9,2022,2018-09,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,25.91407049,99.40192399,15.31421857,,50.46256962,1.26944924,858.5833333,928.677895,1557.851961,48.80605417,18.14444679
2103,RK9,2022,2018-10,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,26.94361185,99.45346709,15.31436999,92.4260355,50.46265098,1.280610425,858.1666667,926.9735719,1562.580547,49.00302708,18.2083575
2104,RK9,2022,2018-11,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,27.59689264,99.79341043,15.34207912,,50.39320495,1.290872911,857.7222222,925.9661758,1567.330916,49.20100903,18.27317604
2105,RK9,2022,2018-12,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,27.0158017,100.421754,15.38008455,,50.42393033,1.300236698,857.25,925.6557067,1572.10307,49.4,18.33891012
2106,RK9,2022,2019-01,PLYMOUTH HOSPITALS NHS TRUST,ACUTE - LARGE,28.18347053,101.3384978,15.51393633,91.68618267,50.49949,1.308701787,856.75,926.0421644,1576.897008,49.6,18.40556764
2107,RKB,2021,2015-01,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,10.57317349,99.40193862,20.87860673,97.11627907,57.42870232,1.32046163,1062.4925,888.0582118,1648.241415,48.8087,15.51296988
2108,RKB,2021,2015-02,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,11.60085375,99.15868868,20.88632895,,57.75536005,1.315330682,1064.469722,889.5387444,1653.045854,48.80805833,15.52928956
2109,RKB,2021,2015-03,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,12.82653842,98.72431266,20.81516341,,58.13991382,1.312200975,1066.916667,890.5935981,1658.635086,48.806775,15.54606032
2110,RKB,2021,2015-04,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,14.32129107,98.09881057,20.74702619,98.7037037,58.63183173,1.311072509,1069.833333,891.2227731,1665.00911,48.80485,15.56325698
2111,RKB,2021,2015-05,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,15.45056221,97.75449104,21.00337355,,58.92705084,1.311945285,1072.027778,891.4262692,1672.167926,48.80228333,15.59817722
2112,RKB,2021,2015-06,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,16.04350101,97.69135409,20.64724302,,59.01110329,1.314819302,1073.5,891.2040865,1680.111534,48.799075,15.65078281
2113,RKB,2021,2015-07,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,15.45013107,97.90939971,20.7037212,98.60074627,58.90133045,1.31969456,1074.25,890.5562249,1688.839935,48.795225,15.72110714
2114,RKB,2021,2015-08,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,14.94008167,98.3250202,20.46705793,,58.7646342,1.32657106,1074.722222,889.4826846,1698.353127,48.79073333,15.80271713
2115,RKB,2021,2015-09,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,14.52317082,98.93821557,20.57380624,,58.42656598,1.335448801,1074.916667,887.9834654,1708.651113,48.7856,15.89566118
2116,RKB,2021,2015-10,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,14.21160965,99.74898581,20.73021901,90.76492537,58.11708053,1.3446691,1074.833333,886.7382115,1718.773259,48.779825,15.99106769
2117,RKB,2021,2015-11,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,14.49921308,100.799572,20.4535819,,57.97277083,1.354231957,1074.805556,885.7469227,1728.719567,48.77340833,16.0840215
2118,RKB,2021,2015-12,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,14.48275249,102.0899742,20.57380624,,57.83409433,1.364137371,1074.833333,885.0095992,1738.490036,48.76635,16.17450801
2119,RKB,2021,2016-01,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,14.57013201,103.6201923,20.87436708,97.21189591,57.57275131,1.374385343,1074.916667,884.5262408,1748.084666,48.75865,16.26251337
2120,RKB,2021,2016-02,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,14.44494706,104.8426893,21.0388049,,57.32433879,1.384975873,1075.194444,884.2968477,1757.503458,48.75055,16.34591275
2121,RKB,2021,2016-03,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,14.46203588,105.757465,20.92403154,,56.97312489,1.395908961,1075.666667,884.3214198,1766.746412,48.74205,16.4246645
2122,RKB,2021,2016-04,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,14.70444128,106.3645195,21.05561208,98.25367647,56.62805513,1.407184606,1076.333333,884.5999571,1775.813526,48.73315,16.49873205
2123,RKB,2021,2016-05,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,15.07483441,106.9321113,20.98020689,,56.47657442,1.418802809,1076.861111,885.1324596,1784.704802,48.72385,16.5732125
2124,RKB,2021,2016-06,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,15.79083555,107.4602404,21.07166218,,56.4617145,1.43076357,1077.25,885.9189273,1793.42024,48.71415,16.64813405
2125,RKB,2021,2016-07,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,17.52568473,107.9489068,21.17189961,98.88372093,56.49814437,1.443066888,1077.5,886.9593602,1801.959839,48.70405,16.72352519
2126,RKB,2021,2016-08,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,18.46159646,108.4517331,21.18582988,,56.57223314,1.455712765,1077.416667,888.2537583,1810.323599,48.69355,16.80244659
2127,RKB,2021,2016-09,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,19.05418602,108.9687193,21.19037236,,56.67253586,1.468701199,1077,889.8021217,1818.511521,48.68265,16.88497234
2128,RKB,2021,2016-10,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,19.91380563,109.4998653,21.27804225,97.9303857,56.78099887,1.479760215,1076.25,891.5764981,1826.410159,48.67135,16.97012924
2129,RKB,2021,2016-11,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,20.75641303,109.7411801,21.30045183,,56.92346009,1.488889815,1075.472222,893.5768875,1834.019514,48.65965,17.0531556
2130,RKB,2021,2016-12,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,21.62257804,109.6926638,21.28394748,,56.97364521,1.496089997,1074.666667,895.80329,1841.339586,48.64755,17.13405322
2131,RKB,2021,2017-01,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,22.24906876,109.3543163,21.20172857,97.56097561,57.04318505,1.501360763,1073.833333,898.2557056,1848.370375,48.63505,17.21282361
2132,RKB,2021,2017-02,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,23.01246716,109.1519909,21.07135935,,57.18856264,1.504702111,1074.111111,900.9341342,1855.11188,48.61271458,17.27113574
2133,RKB,2021,2017-03,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,23.52095509,109.0856877,21.01185285,,57.42094764,1.506114042,1075.5,903.8385758,1861.564102,48.58054375,17.30882475
2134,RKB,2021,2017-04,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,22.96741471,109.1554066,21.0727221,97.85330948,57.27749424,1.505596556,1078,906.9690306,1867.727041,48.5385375,17.32585381
2135,RKB,2021,2017-05,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,23.10539694,109.2119214,21.04652712,,57.37044216,1.503149653,1079.694444,910.3254983,1873.600697,48.48669583,17.35306416
2136,RKB,2021,2017-06,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,22.96786278,109.2552321,21.03547375,,57.30101989,1.498773333,1080.583333,913.9079792,1879.185069,48.42501875,17.39046875
2137,RKB,2021,2017-07,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,23.03404327,109.2853385,21.04304455,97.95539033,57.18677017,1.492467595,1080.666667,917.7164731,1884.480158,48.35350625,17.43812608
2138,RKB,2021,2017-08,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,23.61809797,109.2639476,21.07347918,,57.13456396,1.484232441,1081.083333,921.75098,1889.485964,48.27215833,17.47770875
2139,RKB,2021,2017-09,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,24.94136935,109.1910594,21.08801512,,57.0973819,1.474067869,1081.833333,926.0115,1894.202486,48.180975,17.50918952
2140,RKB,2021,2017-10,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,25.24607182,109.0666737,21.08650096,96.18959108,57.17549666,1.464938523,1082.916667,930.0720436,1899.054493,48.07995625,17.53647858
2141,RKB,2021,2017-11,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,25.18401712,109.0882685,21.05546067,,57.26284612,1.456844404,1083.888889,933.9326108,1904.041983,47.96910208,17.56676355
2142,RKB,2021,2017-12,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,25.20970903,109.2558437,21.06908811,,57.24832778,1.44978551,1084.75,937.5932017,1909.164957,47.8484125,17.60004569
2143,RKB,2021,2018-01,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,25.17828466,109.5693994,21.14479613,97.6744186,57.39876076,1.443761843,1085.5,941.0538161,1914.423414,47.7178875,17.63632809
2144,RKB,2021,2018-02,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,25.80847032,109.9083414,21.26214357,,57.30203195,1.438773401,1084.638889,944.3144542,1919.817356,47.58643403,17.70006014
2145,RKB,2021,2018-03,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,26.30722481,110.2726697,21.29106403,,57.22170508,1.434820186,1082.166667,947.3751158,1925.346781,47.45405208,17.791592
2146,RKB,2021,2018-04,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,26.69981751,110.6623842,21.2898527,99.25163704,57.56786766,1.431902197,1078.083333,950.2358011,1931.011691,47.32074167,17.91152531
2147,RKB,2021,2018-05,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,25.6785607,111.0883857,21.33103787,,57.74234352,1.430019434,1075.333333,952.89651,1936.812084,47.18650278,18.0112717
2148,RKB,2021,2018-06,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,25.20168152,111.5506743,21.45247353,,57.87711564,1.429171897,1073.916667,955.3572425,1942.747961,47.05133542,18.09030459
2149,RKB,2021,2018-07,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,24.43129199,112.04925,21.54816847,97.11627907,58.12718575,1.429359586,1073.833333,957.6179986,1948.819321,46.91523958,18.1482476
2150,RKB,2021,2018-08,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,24.5695272,112.4794844,21.6031325,,58.28549616,1.430582502,1073.388889,959.6787783,1955.026166,46.77821528,18.21358676
2151,RKB,2021,2018-09,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,23.33481781,112.8413774,21.68565424,,58.45678183,1.432840643,1072.583333,961.5395817,1961.368494,46.6402625,18.28639727
2152,RKB,2021,2018-10,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,22.71643023,113.134929,21.71805727,98.96421846,58.56312554,1.435205197,1071.416667,963.627981,1967.953008,46.50138125,18.3677655
2153,RKB,2021,2018-11,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,21.97248511,113.6292614,21.83373913,,58.53598149,1.437676163,1070.333333,965.9439765,1974.779708,46.36157153,18.45013741
2154,RKB,2021,2018-12,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,21.5562336,114.3243745,21.96592533,,58.56547684,1.440253541,1069.333333,968.4875679,1981.848593,46.22083333,18.53349682
2155,RKB,2021,2019-01,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ACUTE - LARGE,21.08356085,115.2202683,22.12082395,98.87218045,58.41257978,1.442937331,1068.416667,971.2587554,1989.159664,46.07916667,18.61782698
2156,RKE,2016,2015-01,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,4.680076456,272.0654923,14.03944691,83.87096774,46.19696234,1.498989936,260.7141667,442.8832788,1003.234398,77.2442,38.48024107
2157,RKE,2016,2015-02,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,4.981609342,270.6443982,13.97464084,,46.2326491,1.48963996,261.6825,443.3984981,1004.049241,77.25110139,38.36898688
2158,RKE,2016,2015-03,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,5.176616228,269.5300138,13.91513434,,46.40439518,1.478487263,262.5833333,443.7558694,1004.888076,77.26490417,38.26930155
2159,RKE,2016,2015-04,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,5.427043223,268.722339,13.91513434,88.84892086,46.37641041,1.465531846,263.4166667,443.9553925,1005.750905,77.28560833,38.18098973
2160,RKE,2016,2015-05,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,5.569442483,268.7017526,14.18828888,,46.53124695,1.450773707,264.1944444,443.9970675,1006.637725,77.31321389,38.10215342
2161,RKE,2016,2015-06,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,5.561423857,269.4682546,14.03172469,,46.71030863,1.434212847,264.9166667,443.8808944,1007.548539,77.34772083,38.03265954
2162,RKE,2016,2015-07,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,5.649116658,271.021845,14.14059282,89.69465649,46.82243475,1.415849266,265.5833333,443.6068731,1008.483345,77.38912917,37.97238827
2163,RKE,2016,2015-08,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,5.695811219,272.7740022,14.05140877,,47.05347925,1.395682964,266.2777778,443.1750037,1009.442144,77.43743889,37.9093649
2164,RKE,2016,2015-09,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,5.730321985,274.724726,14.16860479,,47.62400264,1.373713941,267,442.5852862,1010.424936,77.49265,37.84363056
2165,RKE,2016,2015-10,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,5.826464062,276.8740166,14.30790755,83.92156863,48.04687026,1.354407949,267.75,442.060288,1011.450279,77.5547625,37.77592079
2166,RKE,2016,2015-11,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,5.835580601,280.6487332,14.15300894,,48.45077292,1.337764988,267.7777778,441.600009,1012.518174,77.62377639,37.81188202
2167,RKE,2016,2015-12,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,6.140237016,286.0488757,14.30775614,,48.88941706,1.323785057,267.0833333,441.2044492,1013.62862,77.69969167,37.95177362
2168,RKE,2016,2016-01,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,6.917449595,293.0744441,14.58242484,89.69465649,49.38989441,1.312468158,265.6666667,440.8736086,1014.781618,77.78250833,38.19755151
2169,RKE,2016,2016-02,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,7.674627887,298.3305916,14.79879836,,50.01267771,1.303814289,264.8055556,440.6074873,1015.977168,77.84646875,38.36691288
2170,RKE,2016,2016-03,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,8.752742708,301.8173184,14.73293238,,50.25990436,1.297823451,264.5,440.4060852,1017.215269,77.89157292,38.45804421
2171,RKE,2016,2016-04,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,9.567115835,303.5346242,14.83241272,90.39145907,50.59726793,1.294495645,264.75,440.2694024,1018.495922,77.91782083,38.47010093
2172,RKE,2016,2016-05,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,10.24389358,304.4566227,14.72732999,,50.69260766,1.293830869,265.3333333,440.1974388,1019.819127,77.9252125,38.43539422
2173,RKE,2016,2016-06,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,10.7952351,304.5833137,14.71067423,,50.89512682,1.295829124,266.25,440.1901944,1021.184883,77.91374792,38.35436179
2174,RKE,2016,2016-07,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,11.39471175,303.9146973,14.74671124,84.4765343,50.80088605,1.300490409,267.5,440.2476692,1022.59319,77.88342708,38.22778282
2175,RKE,2016,2016-08,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,11.65105526,303.2104213,14.76806091,,50.6781136,1.307814726,268.6944444,440.3698633,1024.04405,77.83425,38.11184305
2176,RKE,2016,2016-09,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,11.78922789,302.4704858,14.81999661,,50.51293051,1.317802074,269.8333333,440.5567767,1025.53746,77.76621667,38.0063296
2177,RKE,2016,2016-10,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,12.14116893,301.6948908,14.84467742,78.73134328,50.47100032,1.326524181,270.9166667,440.7736791,1026.281566,77.67932708,37.88181728
2178,RKE,2016,2016-11,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,12.75574736,300.6327596,14.87692904,,50.26635411,1.333981047,272.0833333,441.0205706,1026.276368,77.57358125,37.71919268
2179,RKE,2016,2016-12,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,13.22754562,299.2840924,14.89752162,,50.16743707,1.340172673,273.3333333,441.2974513,1025.521864,77.44897917,37.51909258
2180,RKE,2016,2017-01,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,13.37492155,297.6488891,14.8916164,85.61151079,49.90354062,1.345099058,274.6666667,441.604321,1024.018055,77.30552083,37.28221075
2181,RKE,2016,2017-02,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,13.154485,297.0197962,14.77411755,,49.54709549,1.348760203,275.5,441.9411798,1021.764942,77.09195833,37.08765668
2182,RKE,2016,2017-03,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,12.60429092,297.3968136,14.70431475,,49.46145091,1.351156107,275.8333333,442.3080277,1018.762523,76.80829167,36.93398876
2183,RKE,2016,2017-04,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,12.01926755,298.7799414,14.76594108,86.73835125,49.13484512,1.352286771,275.6666667,442.7048647,1015.0108,76.45452083,36.8202225
2184,RKE,2016,2017-05,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,11.38563627,300.5225124,14.79001623,,49.10678511,1.352152194,275.0833333,443.1316908,1010.509772,76.03064583,36.73467817
2185,RKE,2016,2017-06,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,10.99869732,302.6245266,14.84013494,,48.93974183,1.350752376,274.0833333,443.588506,1005.259439,75.53666667,36.67714585
2186,RKE,2016,2017-07,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,10.63425478,305.0859841,14.87950311,85.38461538,48.96309228,1.348087318,272.6666667,444.0753103,999.2598014,74.97258333,36.64766998
2187,RKE,2016,2017-08,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,10.78954159,307.3104963,14.93098457,,49.02179311,1.34415702,271.7222222,444.5921038,992.5108588,74.33839583,36.52667237
2188,RKE,2016,2017-09,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,11.07713194,309.2980634,14.93582988,,48.7356603,1.338961481,271.25,445.1388863,985.0126113,73.63410417,36.31382899
2189,RKE,2016,2017-10,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,10.91002569,311.0486853,15.02107711,84.70149254,48.19098049,1.334995169,271.25,445.6005397,977.9838112,72.85970833,36.05470272
2190,RKE,2016,2017-11,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,10.39494667,312.7957383,15.06317077,,48.08829324,1.332258085,271.3055556,445.977064,971.4244585,72.01520833,35.80554982
2191,RKE,2016,2017-12,THE WHITTINGTON HOSPITAL NHS TRUST,ACUTE - DGH,10.33479223,314.5392224,15.11540931,,47.82276726,1.33075023,271.4166667,446.2684592,965.3345533,71.10060417,35.56651716
